title,text,fake
 ,"A US woman is suing Hewlett Packard (HP), saying its printer ink cartridges are secretly programmed to expire on a certain date.The cost of printer cartridges has been a contentious issue in Europe for the last 18 months.The lawsuit seeks to represent anyone in the US who has purchased an HP inkjet printer since February 2001.The price of inkjet printers has come down to as little as £34 but it could cost up to £1,700 in running costs over an 18-month period due to cartridge, a study by Computeractive Magazine revealed last year.HP ink cartridges use a chip technology to sense when they are low on ink and advise the user to make a change.",0
 ,"The laser links also take far less time to set up and get working, said Mr Sridharan.In 12 months the lasers have helped the firm set up networks in more than 700 locations.The laser bridges can route data at speeds up to 1.25gbps (2,000 times faster than a 512kbps broadband connection) but Tata is running its hardware at more modest speeds of 1-2mbps.Tata Teleservices is using the lasers to make the link between customers' offices and its own core network.The Lightpointe laser bridges work over distances of up to 4km and are being used to route both voice and data from businesses on to the backbone of the network.An Indian telecommunications firm has turned to lasers to help it overcome the problems of setting up voice and data networks in the country.The laser bridges work across distances up to 4km and can be set up much faster than cable connections.""In this particular geography getting permission to dig the ground and lay the pipes is a bit of a task,"" said Mr R. Sridharan, vice president of networks at Tata.In some locations, he said, permission to dig up roads and lay cables was impossible to get.",0
 ,"Mr Fisher said that while he would accept any brand name or logo, ""I wouldn't go around with a swastika or anything racial"".Andrew Fisher, from Omaha, Nebraska, said he would have a non-permanent logo or brand name tattooed on his head for 30 days.""The winner will be able to send me a tattoo or have me go to a tattoo parlour and get a temporary ink tattoo on my forehead and this will be something they choose, a company name or domain name, perhaps their logo,"" he told the Radio 4 programme.On the online auction, Mr Fisher describes himself as an ""average American Joe, give or take"".He added: ""I wouldn't go around with 666, the mark of the beast.",0
 ,"The behaviour of online shoppers was also changing, he said.""The single biggest reason people went online before this year was price,"" he said.Mr Roper added that many retailers were working hard to reassure consumers that online shopping was safe and that goods ordered as presents would arrive in time for Christmas.Iggy Fanlo, chief revenue officer at Shopping.com, said that the growing numbers of people using broadband was driving interest in online shopping.On average each shopper will spend £220 and Britons lead Europe in their affection for online shopping.He advised consumers to give shops a little more time than usual to fulfil orders given that online buying is proving so popular.About 85% of this group, 18m people, expect to do a lot of their Christmas gift buying online this year, reports the industry group.Forecasts predict that British people will spend £4bn buying gifts online during the festive season, an increase of 64% on 2003.Surveys also show that the average amount that people are spending is rising, as is the range of goods that they are happy to buy online.Almost half of the UK population now shop online according to figures collected by the Interactive Media in Retail Group which represents web retailers.Much of this online shopping is likely to be done during work time, according to research carried out by security firm Saint Bernard Software.Almost a third of all the money spent online this Christmas will come out of British wallets and purses compared to 29% from German shoppers and only 4% from Italian gift buyers.A survey by Hostway suggests that many men prefer to shop online to avoid the embarrassment of buying some types of presents, such as lingerie, for wives and girlfriends.Many people are also using eBay to get hold of gadgets not even released in this country.",0
 ,"Service providers now need to make sure that their networks can cope with the increasing demands for bandwidth.The growing popularity of online gaming could spell problems for net service firms, warns network monitoring company Sandvine.But the surge in numbers and huge demands for bandwidth should be a wake-up call to the industry which must ensure that their networks can cope with the increases in traffic, said Sandvine's chief technology officer Marc Morin.""The explosion in Xbox Live traffic attributed to Halo 2 should be seen as a clarion call,"" he said.As well as being a popular single-player title, Halo 2 can be connected to Microsoft's subscription-based broadband network, Xbox Live.In a bid to cope and ease congestion, providers are increasingly making their networks intelligent, finding out who is using bandwidth and for what.Analysing traffic will become increasingly important for service providers if they are to hold on to bandwidth-hungry gamers said Lindsay Schroth, an analyst with research firm The Yankee Group.",0
 ,"Search giant Google launched its desktop search tool in October, while Yahoo is planning to release similar software in January.The desktop search market is becoming increasingly crowded with firms touting programs that help people find files.Google has already released a desktop tool.Microsoft has entered the desktop search fray, releasing a test version of its tool to find documents, e-mails and other files on a PC hard drive.Microsoft's program can be used as a toolbar on the Windows desktop, the Internet Explorer browser and within the Outlook e-mail program.",0
 ,"Respond supplies maps to aid groups via the web, and on compact disc.""Respond has produced very detailed maps for example for the road networks, for the rivers and for the villages, to more large-scale maps useful for very general planning purposes,"" said Einar Bjorgo from Unosat, the UN satellite mapping organisation that is part of the Respond consortium.Respond is using satellite imagery to produce accurate maps that can be used in the field rapidly.Respond's rapid imaging has allowed aid groups to find ways around the wadis, allowing then to mark on their maps which roads were washed out at which times.""We print maps, we laminate the maps, we encapsulate the maps if needed so you can take a shower with the map, it's completely protected.""A European consortium of companies and university groups known as Respond is working to provide accurate and up to date maps.Aid groups say that combination of satellite technology and on-the-ground observation helped keep relief flowing to those who needed it.Humanitarian groups in Darfur have been making good use of Respond's maps.""Our users are usually not so much familiar with reading satellite imagery, reading satellite maps, so it's our task to transfer the data into information that non-technical people can read and understand easily and very, very efficiently,"" said Mr Voigt.",0
 ,"Mr Sigarchi was sentenced one day after an online campaign highlighted his case in a day of action in defence of bloggers around the world.His sentence, criticised by human rights watchdog Reporters Without Borders, comes a day after an online ""day of action"" to secure his release.A spokesman for Reporters Without Borders, which tracks press freedom across the globe, described Mr Sigarchi's sentence as ""harsh"" and called on Iranian President Mohammed Khatami to work to secure his immediate release.Iranian authorities have arrested about 20 online journalists during the current crackdown.Mr Sigarchi, who also edits a newspaper in northern Iran, was sentenced by a revolutionary court in the Gilan area.In the days before his arrest Mr Sigarchi gave interviews to the BBC Persian Service and the US-funded Radio Farda.Curt Hopkins said Mr Sigarchi's sentence would not dent the resolve of bloggers joining the campaign to help highlight the case.Around 10,000 people visited the campaign's website during the day.",0
 ,"Every month the prices drop, and more and more people are trying to switch,"" he said.""We discovered a huge variety of problems, but one of the biggest issues is the current supplier withholding the information that people need to give to their new supplier,"" said Tim Danton, editor of PC Pro.A third of the 2,000 broadband users interviewed were fed up with their current providers but this could be just the tip of the iceberg thinks Tim Danton, editor of PC Pro Magazine.A survey conducted by PC Pro Magazine has revealed that many Britons are unhappy with their internet service.With prices set to drop even further in coming months Mr Danton advises everyone to shop around carefully.The survey found that BT and Tiscali have been actively dissuading customers from leaving by offering them a lower price when they phone up to cancel their subscription.It is particularly bad news for BT, the UK's biggest internet supplier, with almost three times as many people trying to leave as joining.",0
 ,"The Apple Powerbook 100 has been chosen as the greatest gadget of all time, by US magazine Mobile PC.The most popular gadget of the moment, the Apple iPod, is at number 12 in the list while the first Sony transistor radio is at number 13.The first mobile PC was voted best gadget by readers of...err... mobile PC?!Surely the most important gadget of the modern age is the mobile phone?The magazine has compiled an all-time top 100 list of gadgets, which includes the Sony Walkman at number three and the 1956 Zenith remote control at two.A laptop computer is not a gadget!It has to be the mobile phone.The Tivo personal video recorder is the newest device to make the top 10, which also includes the first flash mp3 player (Diamound Multimedia), as well as the first ""successful"" digital camera (Casio QV-10) and mobile phone (Motorola Startac).The Sinclair Executive was the world's first pocket calculator.There will be mobile phones long after notebook computers and other gadgets are either gone or integrated in communications devices.The Casio pocket calculator that played a simple game and made tinny noises was also a hot gadget in 1980.I'd have put the mobile phone high up the list.The oldest ""gadget"" in the top 100 is the abacus, which the magazine dates at 190 A.D., and put in 60th place.The 1991 laptop was chosen because it was one of the first ""lightweight"" portable computers and helped define the layout of all future notebook PCs.The ball point pen has got to be one of the most used and common gadgets ever.By far the most useful gadget.""In the end, we tried to get to the heart of what really makes a gadget a gadget,"" it concluded.The magazine specified that gadgets also needed to be a ""self-contained apparatus that can be used on its own, not a subset of another device"".From outside the modern age, the marine chronometer is the single most important gadget, without which modern transportation systems would not have evolved so quickly.Karl Elsener's knife, the Swiss Army Knife from 1891, is at number 20 in the list.Case design was good (batteries in the hinge - a first, I think).It's out of date - not much of a ""gadget"".Yes, the Apple laptop and Sony Walkman are classic gadgets.A true gadget, it could be carried around and shown off.No other single device has had such an effect on our way of living in such a short space of time.Other pre-electronic gadgets in the top 100 include the sextant from 1731 (59th position), the marine chronometer from 1761 (42nd position) and the Kodak Brownie camera from 1900 (28th position).Also many might be grateful for the pocket calculator which was a great improvement over the slide rule.It's obviously the mobile phone or remote control, and readers of a less partisan publication would tell you that.""In general we included only items that were potentially mobile,"" said the magazine.It has revolutionalised communication, which is more than can be said for a niche market laptop.Gadgets which could be said to feature surprisngly low down in the list include the original telephone (23rd), the Nintendo GameBoy (25th), and the Pulsar quartz digital watch (36th).How did a laptop ever manage to beat off the challenge of the wristwatch or the telephone (mobile or otherwise)?All top 10 are electronic toys, so the list is probably a better reflection of the current high-tech obsession than anyhting else.But to call the sextant and the marine chronometer 'gadgets' and rank them as less important than a TV remote control reveals a quite shocking lack of historical perspective.An interesting list.Psion Organiser series 3, should be up there.The Psion series 3c!The first most practical way to carry all your info around...",0
 ,"People with 3G phones in the UK can already download football and music clips on their handsets.3 is looking to music as a way of persuading more people to take up the latest video phones.3G technology lets people take, watch and send video clips on their phones, as well as swap data much faster than with 2G networks like GSM.The 45-minute gig is due to be ""phone cast"" by the 3G mobile phone operator, 3.Now you could also be at a live gig on your mobile, via the latest third generation (3G) video phones.""We actually expect people to dip in and out because they are mobile and they will be doing other things.""The company behind the trial hopes to learn more about how people use their video phones.",0
 ,"Mozilla browsers - including Firefox 1.0 - now have 7.4% of the market share, the figures suggest.While IE's market share has dropped 5% since May to 88.9%, Mozilla browsers - including Firefox - have grown by 5%.Net traffic monitor, OneStat.com, has reported that the open-source browser Firefox 1.0, released on 9 November, seems to be drawing users away from IE.Firefox is made by the Mozilla Foundation which was set up by former browser maker Netscape in 1998.""It seems that people are switching from Microsoft's Internet Explorer to Mozilla's new Firefox browser,"" said Niels Brinkman, co-founder of Amsterdam-based OneStat.com.Microsoft IE has dominated the browser market for some time after taking the crown from Netscape, and its share of users has always stayed at around the 95% mark.Other browser software, like Opera and Apple's Safari, are also challenging Microsoft's grip on the browser market.Firefox wants to capture 10% of the market by the end of 2005.Supporters of the open-source software in the US managed to raise $250,000 (£133,000) to advertise the release of Firefox 1.0 in The New York Times, and support the Mozilla Foundation.",0
 ,"The US has pushed Japan off the top of the supercomputing chart with IBM's prototype Blue Gene/L machine.The Linux-based machine was reported to have reached a top speed of 42.7 trillion calculations per second (teraflops) in October.Since the first supercomputer, the Cray-1, was installed at Los Alamos National Laboratory, US, in 1976, computational speed has leaped 500,000 times.The Top 500 list was announced on Monday and officially charts the fastest computers in the world.The Blue Gene/L machine that will be completed next year will be five million times faster.In second place was Silicon Graphics' Columbia supercomputer based at the US space agency's (Nasa) Ames Research Center in California.IBM test results show that Blue Gene/L has managed speeds of 70.72 teraflops.The defeated Japanese contender, the Earth Simulator, which was listed in third place, losing the top spot it had held since June 2002.",0
 ,"The Blu-Ray Association said on Thursday that games giants Electronic Arts and Vivendi would both support its DVD format.Mr Doherty said gamers were ""ravenous"" for high-quality graphics and technology for the next generation of titles.The next generation of DVDs will hold high-definition video and sound.Both Toshiba and Blu-ray are hopeful that the emerging DVD format war, akin to the Betamax and VHS fight in the 1980s, can be resolved over the next year when next-generation DVD players start to come out.Next generation DVDs will also be able to store images and other data.EA, a leading games developer and publisher, added that the delivery of high-definition games of the future was vital and Blu-ray had the capacity, functionality and interactivity needed for the kinds of projects it was planning.Blu-ray, backed by 100 firms including Sony, is competing against Toshiba and NEC-backed HD-DVD to be the format of choice for future films and games.A Blu-ray disc will be able to store 50GB of high-quality data, while Toshiba's HD-DVD will hold 30GB.""So by utilising blue laser-based technology we can make an optical laser disc that can hold six times as much as today's DVD.""Sony recently announced it would be using the technology in its next generation of PlayStations.In a separate press conference at the Consumer Electronics Show in Las Vegas, Toshiba announced that DVD players for its technology would be on the market by the end of 2005.Fitting these models on current DVD technologies means compressing the graphics so much that much of this quality is lost.As games move to more photo-real capability, the current technology is limiting.Mr Doherty added that it was making sure the discs could satisfy all high-definition needs, including the ability to record onto the DVDs and smaller discs to fit into camcorders.",0
 ,"But at a time when blockbuster titles offer only a fresh lick of paint in favour of real innovation, Metal Slug 3 is a fresh gasp of air from an era when the Xbox was not even a twinkle in Bill Gates' eye.Simply choose your grunt and wade through five 2D side-scrolling levels of the most hectic video game blasting you will ever encounter.Fans of robotic gastropods should note the title refers, instead, to the vast array of vehicles on offer in a game stuffed with bizarre hardware.With its hand-animated sprites and 2D side-scrolling, this was even considered retro when released in arcades four years ago.And at a mere £20, Metal Slug 3 is as cheap as sliced, fried spuds, as the man says.Like some drill sergeant from the past, Metal Slug 3 is a wake-up call to today's gamers molly-coddled with slick visuals and fancy trimmings.",0
 ,"Sun likened grid computing to the development of electricity.Sun Grid costs users $1 (53p) for an hour's worth of processing and storage power on systems maintained by Sun.The Sun Grid relies on Solaris, the operating system owned by Sun.Some of them want to book computing capacity of more than 5,000 processors each, Sun said.Sun Microsystems has launched a pay-as-you-go service which will allow customers requiring huge computing power to rent it by the hour.So-called grid computing is the latest buzz phrase in a company which believes that computing capacity is as important a commodity as hardware and software.",0
 ,"Last year, he said, was all about deal making and partnering up; shaping the ""IPTV ecosystem"".This type of IPTV service might also be a distribution channel for more established publishers who have unique types of content that they cannot offer through cable and satellite operators - history channel archives, for instance.Its deal with US telco SBC was the largest TV software deal to date, said Mr Graczyk.What is a clear sign that IPTV has a future is that Microsoft is not the only player in the field.Microsoft is one of the companies that started thinking about IPTV some time ago.""Telcos have been wanting to do video for a long time,"" Ed Graczyk, director of marketing for Microsoft IPTV, told the BBC News website.Software giant Microsoft thinks IPTV - Internet Protocol TV - is the future of television, and it sits neatly with its vision of the ""connected entertainment experience"".Key to the appeal of sending TV programmes down the same line as the web data, whenever a viewer wants it, is that it uses the same technology as the internet.In the face of competition from cable companies offering net voice calls, they are keen to be the top IPTV dogs.""We believe this will be the way all TV is delivered in the future - but that is several years away,"" said Mr Graczyk.According to technology analysts, TDG Research, there will be 20 million subscribers to IPTV services in under six years.IPTV is about more than telcos, though.Jeremy Allaire, chief of Brightcove, told the BBC News website that it would be a flavour of IPTV that was about harnessing the web as a ""channel"".What telcos really want to do is to send the ""triple-play"" of video, voice, and data down one single line, be it cable or DSL (Digital Subscriber Line).With IPTV, the speed is 15 milliseconds.Internet TV has been talked about since the start of the web as we know it now.The company intends its Microsoft's IPTV Edition software, an end-to-end management and delivery platform, to let telcos to do exactly that, seamlessly.",0
 ,"""Consumer electronics companies want UWB to replace cables and simplify set-up,"" Jeff Ravencraft, technology strategist at Intel and chairman of the Wireless USB Promoter Group, told technology site ZDNet.The first products using UWB technology from Intel are due to hit the market later this year.Intel is developing ultra-wideband technology (UWB) which would allow fast data transfer but with low power needs.Intel says the benefit of UWB is that it does not interfere with other wi-fi technologies already in use such as wi-fi, wimax and mobile phone networks.At the mobile phone conference 3GSM in Cannes last month Samsung demonstrated a phone using UWB technology from Freescale.At a press conference on Thursday Intel announced that two UWB groups, WiMedia Alliance and Multi-band OFDM alliance had merged to support the technology.UWB is tipped to be used for wireless transfer of video in the home or office and for use in wireless USB devices which need low power consumption.",0
 ,"Using a 'bot net of machines spread around different networks and nations makes such attacks hard to defend against.The detailed look at zombie or 'bot nets of hijacked computers was done by the Honeynet Project - a group of security researchers that gather information using networks of computers that act as ""honey pots"" to attract hackers and gather information about how they work.The months of surveillance revealed that the different 'bot nets - which involve a few hundred to tens of thousands of machines - are used for a variety of purposes.During the monitoring period, the team saw 'bot nets used to launch 226 distributed denial-of-service attacks on 99 separate targets.More than one million computers on the net have been hijacked to attack websites and pump out spam and viruses.The longest time a Honeynet machine survived without being found by an automatic attack tool was only a few minutes.Other 'bot nets were used to abuse the Google Adsense program that rewards websites for displaying adverts from the search engine.The largest network of so-called zombie networks spied on by the team was made up of 50,000 hijacked home computers.Getting the machines hijacked was worryingly easy.While 'bot nets have been known about for some time, estimates of how widespread they are from security firms have varied widely.",0
 ,"Japanese electronics firm Hitachi has unveiled its first humanoid robot, called Emiew, to challenge Honda's Asimo and Sony's Qrio robots.Hitachi said the 1.3m (4.2ft) Emiew was the world's quickest-moving robot yet.""We want to make the robots useful for people ...Sony's Qrio has been singing, jogging and dancing in formation around the world too and was, until last year, the fastest robot on two legs.Explaining why Hitachi's Emiew used wheels instead of feet, Toshihiko Horiuchi, from Hitachi's Mechanical Engineering Research Laboratory, said: ""We aimed to create a robot that could live and co-exist with people.""Sony and Honda have both built sophisticated robots to show off developments in electronics.Since then, Honda and Sony's Qrio have tried to trump each other with what the robots can do at various technology events.Robotics researchers have long been challenged by developing robots that walk in the gait of a human.If the robots moved slower than people, users would be frustrated.""Last year, car maker Toyota also stepped into the ring and unveiled its trumpet-playing humanoid robot.The robots will be guests at the World Expo later this month.",0
 ,"A proposed European law on software patents will not be re-drafted by the European Commission (EC) despite requests by MEPs.But that will not guarantee that the directive will become law - instead it will probably mean further delays and controversy over the directive.The EC says the Council of Ministers will adopt a draft version that was agreed upon last May but said it would review ""all aspects of the directive"".Supporters say current laws are inefficient and it would serve to even up a playing field without bringing EU laws in line with the US.If the European Council agrees on the draft directive it will then return for a second reading at the European Parliament.Most EU legislation now needs the approval of both parliament and the Council of Ministers before it becomes law.",0
 ,"To show them off, one display has been modelled as a prototype ""digital lifestyle home"" by German magazine Computer Reseller News.The firm has a prototype headset linked up to a Zen Micro player.It now has a 1.3 megapixel camera, and a music player that can handle multiple formats, rather than just MP3s.It has a battery, processor, and motor embedded in the sole.CeBit fever has taken over Hanover.One of the mains themes this year is the digital home, and one of the key buzzwords is convergence.The house has webcams for security in each room, which can be called up on the high definition TV, connected to the PC in the living room.And if you would rather watch live TV than a downloaded movie NEC is showing a phone, on sale in China, which can show analogue TV on its colour screen.Portable media player firm Creative showed off a new wireless technology, based on magnetic inductance rather than radio - a system some hearing aids use.""We wanted to show how this fits into a living room or workplace, to give people a feeling how it would work in their homes,"" said Claudia Neulling from the magazine.That is something Microsoft is trying to do too - its stand has computers running Windows XP Media Centre edition 2005 for people to try out.""Convergence for me is about how technology, the transfer of data, can do things that make it easier and more convenient for me as a consumer,"" said Mark Brailey, director of corporate marketing for Intel.Adidas has a trainer which, according to Susanne Risse from the company, can ""sense, understand, and adapt to your running style"".Most companies are reluctant to show prototypes, preferring to display products that are already on sale, or just about to hit the market.That PC provides home entertainment, movies or music.Mobile phones do not escape the convergence theme.The ""entertainment PC"" is being billed as the replacement for DVD players, stereos, telephones and computers - offering a one-box solution, wirelessly connected throughout a house.",0
 ,"The base station processes the information from the satellite transmission and turns it into a form that can be read by the handheld E-slates.""The E-slates connect via a wireless connection to a base station in the school.It is a pilot project run by EduVision, which is looking at ways to use low cost computer systems to get up-to-date information to students who are currently stuck with ancient textbooks.""We plan to put a solar panel at the school with the base station, have the E-slates charge during the day when the children are in school, then they can take them home at night and continue working.""Then every rural school in Africa would have access to the same libraries as the students in Oxford and Harvard"" Currently the project is operating in an area where there is mains electricity.Matthew Herren from EduVision told the BBC programme Go Digital how the non-governmental organisation uses a combination of satellite radio and handheld computers called E-slates.But Mr Herren says there are both pros and cons to the project.""It's very simple to set up, just a satellite antenna on the roof of the school, but it's also a one-way connection, so getting feedback or specific requests from end users is difficult.""But Mr Herren says EduVision already has plans to extend it to more remote regions.At the Mbita Point primary school in western Kenya students click away at a handheld computer with a stylus.EduVision is planning to include audio and video files as the system develops and add more content.",0
 ,"Dr Nielsen said the success of sites such as Google, Amazon, eBay and Yahoo showed that close attention to design and user needs was important.Dr Nielsen said the basic principles of usability, centring around ease of use and clear thinking about a site's total design, were as important as ever.Some design crimes, such as splash screens that get between a user and the site they are trying to visit, and web designers indulging their artistic urges have almost disappeared, said Dr Nielsen.""I think it's amazing that we have seen a doubling in a 10-year period of those search terms,"" said Dr Nielsen.""All are based on user empowerment and make it easy for people to do things on the internet,"" he said.Research by Dr Nielsen shows that people are getting more sophisticated in their use of search engines.But, says usability guru Dr Jakob Nielsen, some things have stayed constant in that decade, namely the principles of what makes a site easy to use.""A lot of people thought that design and usability was only a temporary problem because broadband was taking off,"" he said.""Roughly 80% of the things we found 10 years ago are still an issue today,"" he said.""Those four sites are extremely profitable and extremely successful,"" said Dr Nielsen, adding that they have largely defined commercial success on the net.Dr Nielsen has looked back at a decade of work on usability and considered whether the 34 core guidelines drawn up back then are relevant to the web of today.Often people had to look at a website just to judge whether it was useful or not.",0
 ,"At times Half-Life 2 feels like one of those annoying people who are unfeasibly brilliant at everything they turn their hand to, and in a curious way, its unrelenting goodness actually becomes almost tiresome.The game does have a couple of problems.Whereas the highly impressive Doom III felt like a top-notch theme park thrill-ride, wandering through Half-Life's world truly does feel like being part of a movie.The impression is of a game that has been endlessly refined to get as close to perfection as could realistically be hoped.Developer Valve has rashly assumed that everyone wanting to play the game will have an internet connection and it forces you to go online to authenticate your copy.After almost two years of tantalising previews and infuriating delays it's safe to say that this is the most highly-anticipated computer game of all time.The bar has been raised, and so far out of sight that you have to sympathise with any game that tries to do anything remotely similar in the near future.Could Half-Life 2 possibly live up to the hype?It has the look of a beautiful Eastern European city, but as soon as your train pulls in to the station, it's clear that all is not well here.The player sees things through the eyes of Gordon Freeman, the bespectacled scientist who starred in the original 1998 Half-Life.Considering its sophistication, the game runs surprisingly well on computers that only just match the modest minimum specifications.It would take a mighty piece of work to feel worthwhile after such annoyances - but luckily, Half-Life 2 is up to the challenge.The box does warn you of this anti-piracy measure, but does not say just how many components have to be downloaded.But the real downside is the hassle of getting the game to run.In gameplay terms, HL2 somehow gets almost everything perfect.Luckily you get time to pause mid-task and marvel at the awesome graphical flourishes of your surroundings.The time spent doing this will depend on your connection speed, the temperamental Valve servers and the time of day, but it can take hours.If you like things open-ended and free-ranging, Far Cry will be a lot more pleasing.A casual smattering of the nightmarish creatures from the first game makes this an even less pleasant place to be.Half-Life 2 is out now for the PCOn our test machine - an Alienware system with an Athlon 3500+ processor and ATI's Radeon X800 video card - everything ran at full quality without trouble, and the visual experience was simply jaw-dropping.",0
 ,"Philip Wride, who co-manages the Four-Kings team, said online qualifiers will be held from 16-28 November to find the best eight players of the Painkiller game.He said the clan was running the contest because Four-Kings does not currently have any players that excel at Painkiller.Travel expenses to all the stops on the tour will be paid by Four-Kings for the two UK players who make the grade.Said Mr Bysshe: ""Painkiller is a new game and the opportunity is there for a new player to step up.""The top prize at each stop on the world tour will be $15,000.Mr Wride said any gamer that wins a few tour stop tournaments and the grand final will have a very good year.UK gamers have until 12 November to register their interest in taking part and can sign up via the Four-Kings, Jolt.co.uk and Painkiller tournament websites.Four-Kings hopes the open qualifiers will turn up gamers good enough to beat all comers at the Painkiller game.The CPL has said that it picked a one-on-one game such as Painkiller to make it easier for spectators to follow the action.Top players also get a contract with the Four-Kings team which will pay travelling expenses for the contest.",0
 ,"Symbian said that the spread of the Skulls program was likely to be limited as the program cannot travel from one phone to another by itself.Symbian phones produced by Sony Ericsson, Motorola, BenQ, Arima and Fujitsu are unaffected by the Skulls program.The Skulls program is thought to have been written by a malicious hacker using the alias Tee-222.The Skulls program is labelled as a file called: 7610.extended.theme.manager.zip.The firm has produced guidance for users caught out to help them remove the program and get their phone working again.The file, nicknamed Skulls, is thought to have surfaced on shareware sites where people can pick up free add-ons, such as wallpaper, games and ringtones, for their phones Symbian said that it was not sure if the damage Skulls does was intentional or simply a result of bad programming.The program is masquerading as software that creates new background images and themes for the main screen of the 7610 phone.",0
 ,"Digital music players will be behind this market growth said Jupiter .The report concluded that the driving force behind the growth of Europe's portable player market was likely to be music, rather than films or any combination of the two.Mr Fogg said portable video players were likely to remain a niche product that would not be able to compete with devices dedicated to music playback.""Dedicated music players are the only established digital media players in Europe today despite their high prices,"" said Ian Fogg, Jupiter analyst.By contrast, almost a third are interested in listening to music on a portable player such as an iPod.Barely 5% of those questioned said they wanted a player that could play back both music and movies.The report showed that 27% of consumers asked are interested in portable music players.Apple's iPod was launched in October 2001, but the portable music player market has been growing steadily since the launch of the Creative Nomad Jukebox in mid-2000.",0
 ,"Anti-virus firm Sophos said that 10% of the e-mail currently on the net was infected with the Zafi virus.The Zafi.D virus translates the Christmas greeting on its subject line into the language of the person receiving infected e-mail.The virus' subject line says ""Merry Christmas"" and translates this into one of 15 languages depending of the final suffix of the e-mail address the infected message has been sent to.On infected machines the virus tries to disable anti-virus and firewall software and opens up a backdoor on the PC to hand over control to the writer of the virus.Security firms are warning about a Windows virus disguising itself as an electronic Christmas card.The original Zafi virus appeared in April this year.",0
 ,"Microsoft is working on a new version of its Internet Explorer web browser.The decision to make Internet Explorer 7 is widely seen as a U-turn because, before now, Microsoft said it had no need to update the browser.In particular the Firefox browser has been winning fans and users since its first full version was released in November 2004.Microsoft said the new version will be far less vulnerable to the bugs that make its current browser a favourite of tech-savvy criminals.Typically new versions of its browser appear with successive versions of the Windows operating system.A new version of IE was widely expected to debut with the next version of Windows, codenamed Longhorn, which is due to appear in 2006.Test versions of the new program, called IE 7, are due to be released by the summer.The current version of Internet Explorer is four years old, and is widely seen as falling behind rivals such as Firefox and Opera.In a bid to shore up the poor security in IE 6, Microsoft has regularly issued updates to patch loopholes exploited by criminals and the makers of nuisance programs such as spyware.Earlier this month it released a security bulletin that patched eight critical security holes - some of which were found in the IE browser.",0
 ,"A rapid alerting service that tells home computer users about serious internet security problems is being launched by the UK government.The NISCC spokesman said the site and alerting service would stay in existence for as long as there were security bugs on home computers and other gadgets.Full-time staff are being employed to comb through the many hundreds of alerts issued each year by computer security firms to spot which ones have the potential to catch out a large number of people Between alerts the service will occasionally send messages giving people advice about safe ways to use their computers and phones.The National Alerting Service for the Netherlands (aka De Waarschuwingsdienst) and the US National Cyber Alerting Service also tell citizens of serious security threats.Those signing up will only be told about the most serious security threats that have the potential to affect millions of people.Alerts tell people how the threats affect them and what they can do to avoid trouble and protect themselves.The alerts will tell people how to go about getting hold of patches from security firms.Warnings about security problems will tell people what the problem is, how it affects them and what they can do to avoid trouble.""IT Safe will take our technical expertise and use it to help home users understand the risks and keep their computer systems, mobile phones and a range of related consumer electronic items, safe,"" said Roger Cumming, director of the National Infrastructure Security Coordination Centre (NISCC).The NISCC, which is running the service, also stressed that those signing up would still need to use anti-virus software, firewalls, and software updates to stay secure.",0
 ,"The TiVo To Go service means that US consumers will be able to take any programmes they record on their TiVos and transfer it for free to watch on any of the Windows-based portable media players or smartphones.Archos launched its latest range of its Linux-based portable media devices at the Consumer Electronics Show in Las Vegas on Friday.But that does not prevent people from finding ways to create their own content to share online and swap on portable devices, particularly via those which are wi-fi enabled.But the ability to record directly from TV, VCR, and digital cable and satellite boxes, which Windows-based devices do not offer, certainly gives people more content to watch on the go too.But this year, they are set to get smarter and more connected, to allow people to find more video to watch on them.And a service is launching with MSN to provide people with shortened versions of news, entertainment and other video on a subscription basis for download via the PC onto the portable devices.The possibility is open for non-professional makers of video and audio to take advantage of the growing portable media market to distribute their work.Last year saw the emergence of portable media players, such as the Windows-based Creative Zen portable media player, the Samsung Yepp, the iRiver PMC-100, and the Archos AV400 series among others.Recording is perhaps a crucial functionality for those who have not seen the point of portable video if there is not a lot of video to watch on it.Microsoft also made some announcements in the portable media arena at CES, primarily for US consumers though.Pocket-sized devices that let people carry around video and images are set to have a big year in 2005, according to industry experts.Unlike Windows-based players, the Archos AV400 series devices have always been able to record from any video source, such as TVs, as well as playback.It also said it had launched a service with MTV to let people watch Comedy Central, VH1 and Country Music TV on its devices.The increased capability of these devices, and the content deals that are being done, may go some way to persuading people to use them.",0
 ,"Online pages from scanned books will not have adverts but will have links to online store Amazon, Google said.The New York library is allowing Google to include a small portion of books no longer covered by copyright.The full libraries of Michigan and Stanford universities, as well as archives at Harvard, Oxford and the New York Public Library are included.""We hope that Oxford's contribution to this project will be of scholarly use, as well as general interest, to people around the world,"" said Reg Carr, director of Oxford University Library Services.Harvard is limiting its participation to 40,000 books, while Oxford wants Google to scan books originally published in the 19th Century and held in the Bodleian Library.There will also be links to public libraries so that the books can be borrowed.""It's a significant opportunity to bring our material to the rest of the world,"" said Paul LeClerc, president of the New York Public Library.About one million books will be scanned by Google, less than 15% of the total collection held in the Bodleian.",0
